CustomerID,Gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,NumProductsUsed,DaysSinceLastContact,AvgMonthlyUsage,ContractMonthsRemaining,Churn,ChargesPerTenureMonth,ChargeAboveAvg,HighMonthlyCharge,SupportCallRate,DisengagementScore,IsMonthToMonth,IsLongTermContract,ContractRiskScore,AddOnCount,HasNoAddOns,IsFiberOptic,HasInternet,IsElectronicCheck,IsAutoPay,TenureBucket,ChurnRiskIndex
CUST-005579,Male,0,Yes,No,58.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.55,4853.06,1,3,207,181.8,0,0,83.67344827586207,20.268611999999997,1,0.20689655172413796,0.14178082191780822,1,0,0.19444444444444442,3,0,1,1,0,1,48-72mo,0.44999999999999996
CUST-005580,Male,0,Yes,No,18.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,62.3,1111.47,11,2,3,239.7,6,0,61.748333333333335,-0.9813880000000026,0,7.333333333333333,0.00273972602739726,0,1,0.0,3,0,0,1,1,0,12-24mo,0.25
CUST-005581,Female,0,No,No,26.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),109.37,2807.59,0,6,255,43.5,0,0,107.98423076923078,46.088612000000005,1,0.0,0.09980430528375733,1,0,0.6388888888888888,3,0,1,1,0,1,24-48mo,0.44999999999999996
CUST-005582,Female,0,No,Yes,43.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,70.64,3045.54,9,6,221,12.2,24,0,70.82651162790698,7.358612000000001,0,2.511627906976744,0.08649706457925635,0,1,0.0,2,0,1,1,0,0,24-48mo,0.25
CUST-005583,Female,0,Yes,No,27.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.96,2181.12,5,4,65,73.8,0,1,80.78222222222222,17.678611999999994,1,2.2222222222222223,0.03561643835616438,1,0,0.625,2,0,1,1,1,0,24-48mo,0.6
CUST-005584,Male,0,Yes,Yes,34.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,112.86,3811.23,8,3,126,61.3,1,1,112.095,49.578612,1,2.8235294117647056,0.0863013698630137,0,1,0.0,2,0,1,1,1,0,24-48mo,0.4
CUST-005585,Male,0,No,No,1.0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),40.95,43.61,11,4,191,273.3,0,1,43.61,-22.331387999999997,0,132.0,0.10465753424657534,1,0,0.9861111111111112,3,0,0,1,0,1,0-12mo,0.6
CUST-005586,Female,0,Yes,No,60.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,103.1,6127.16,0,1,353,260.6,19,1,102.11933333333333,39.818611999999995,1,0.0,0.48356164383561645,0,1,0.0,2,0,1,1,0,0,48-72mo,0.15
CUST-005587,Male,0,No,Yes,26.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),36.01,918.47,8,1,43,80.7,0,0,35.32576923076923,-27.271388,0,3.6923076923076925,0.0589041095890411,1,0,0.6388888888888888,4,0,0,1,0,1,24-48mo,0.4
CUST-005588,Female,1,Yes,No,65.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,34.86,2301.56,0,2,326,243.5,2,0,35.40861538461538,-28.421388,0,0.0,0.2977168949771689,0,1,0.0,3,0,0,1,0,0,48-72mo,0.0
CUST-005589,Female,0,No,No,25.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,82.45,2079.52,12,5,37,46.6,4,0,83.1808,19.168612000000003,1,5.76,0.01689497716894977,0,1,0.0,3,0,1,1,1,0,24-48mo,0.4
CUST-005590,Female,0,No,Yes,56.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,102.18,5720.22,3,4,196,200.6,3,0,102.14678571428571,38.89861200000001,1,0.6428571428571428,0.10739726027397262,0,1,0.0,2,0,1,1,0,0,48-72mo,0.15
CUST-005591,Male,0,No,No,27.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,61.34,1665.72,10,5,320,134.3,1,0,61.693333333333335,-1.9413879999999963,0,4.444444444444445,0.1461187214611872,0,1,0.0,2,0,0,1,1,0,24-48mo,0.25
CUST-005592,Female,0,No,No,20.0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,33.68,646.8,7,4,295,115.2,0,0,32.339999999999996,-29.601388,0,4.2,0.16164383561643836,1,0,0.7222222222222222,3,0,0,1,0,0,12-24mo,0.4
CUST-005593,Female,0,Yes,No,65.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,76.35,4994.19,0,6,96,16.7,0,0,76.8336923076923,13.068611999999995,1,0.0,0.03757338551859099,1,0,0.09722222222222221,1,0,1,1,0,0,48-72mo,0.44999999999999996
CUST-005594,Female,0,No,No,2.0,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,103.57,209.87,6,5,212,135.0,0,1,104.935,40.28861199999999,1,36.0,0.09680365296803652,1,0,0.9722222222222222,2,0,1,1,1,0,0-12mo,0.9
CUST-005595,Female,0,Yes,Yes,48.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,113.28,5438.09,5,4,175,66.1,0,1,113.29354166666667,49.998612,1,1.25,0.0958904109589041,1,0,0.33333333333333337,1,0,1,1,0,0,24-48mo,0.44999999999999996
CUST-005596,Male,0,Yes,Yes,69.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),73.01,5040.08,14,1,209,60.2,0,1,73.04463768115941,9.728612000000005,0,2.4347826086956523,0.2863013698630137,1,0,0.04166666666666663,4,0,1,1,0,1,48-72mo,0.5499999999999999
CUST-005597,Female,0,No,No,48.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,51.39,2467.31,10,3,335,206.7,11,0,51.40229166666666,-11.891388,0,2.5,0.22945205479452055,0,1,0.0,2,0,0,1,1,0,24-48mo,0.25
CUST-005598,Female,0,Yes,No,34.0,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,77.4,2630.71,5,1,301,284.1,4,0,77.37382352941177,14.118612000000006,1,1.7647058823529411,0.4123287671232877,0,1,0.0,1,0,1,1,1,0,24-48mo,0.3
CUST-005599,Female,0,Yes,No,23.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.69,641.92,11,1,13,111.0,1,1,27.909565217391304,-36.591387999999995,0,5.739130434782608,0.01780821917808219,0,1,0.0,0,1,0,0,0,1,12-24mo,0.2
CUST-005600,Female,1,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.91,355.61,5,1,61,51.7,14,0,29.63416666666667,-34.371387999999996,0,5.0,0.08356164383561644,0,1,0.0,0,1,0,0,0,1,0-12mo,0.1
CUST-005601,Male,0,Yes,No,16.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),67.0,1060.95,12,3,293,68.1,0,0,66.309375,3.7186120000000003,0,9.0,0.20068493150684932,1,0,0.7777777777777778,3,0,0,1,0,1,12-24mo,0.4
CUST-005602,Female,0,No,Yes,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.16,1544.47,11,1,193,280.1,0,0,27.095964912280703,-36.121387999999996,0,2.3157894736842106,0.26438356164383564,1,0,0.20833333333333337,0,1,0,0,0,1,48-72mo,0.5
CUST-005603,Male,1,No,No,42.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),25.84,1109.68,13,4,355,126.5,6,0,26.420952380952382,-37.441388,0,3.7142857142857144,0.19452054794520549,0,1,0.0,3,0,0,1,0,1,24-48mo,0.1
CUST-005604,Male,0,No,No,59.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,25.12,1509.14,7,2,101,123.8,0,0,25.578644067796613,-38.161388,0,1.423728813559322,0.09223744292237442,1,0,0.18055555555555558,4,0,0,1,0,0,48-72mo,0.4
CUST-005605,Female,0,No,No,60.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.74,5718.66,12,1,363,192.8,0,0,95.31099999999999,32.458611999999995,1,2.4,0.49726027397260275,1,0,0.16666666666666663,3,0,1,1,0,1,48-72mo,0.5499999999999999
CUST-005606,Male,0,Yes,No,33.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,59.69,1973.49,10,1,291,298.4,7,0,59.802727272727275,-3.591388000000002,0,3.6363636363636362,0.39863013698630134,0,1,0.0,4,0,0,1,1,0,24-48mo,0.25
CUST-005607,Male,0,No,No,57.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,26.25,1466.5,13,5,45,99.3,0,1,25.728070175438596,-37.031388,0,2.736842105263158,0.02054794520547945,1,0,0.20833333333333337,2,0,0,1,1,0,48-72mo,0.5499999999999999
CUST-005608,Female,1,No,No,62.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,66.42,4123.17,8,4,331,265.2,0,0,66.50274193548387,3.138612000000002,0,1.5483870967741935,0.18136986301369865,1,0,0.13888888888888884,5,0,0,1,1,0,48-72mo,0.5499999999999999
CUST-005609,Female,1,Yes,No,47.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.11,4033.84,7,6,202,82.8,0,1,85.8263829787234,22.828612,1,1.7872340425531916,0.07906066536203521,1,0,0.3472222222222222,3,0,1,1,0,1,24-48mo,0.5499999999999999
CUST-005610,Male,0,Yes,No,55.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),96.7,5291.02,9,5,237,162.0,8,0,96.20036363636365,33.418612,1,1.9636363636363638,0.10821917808219178,0,1,0.0,3,0,1,1,0,1,48-72mo,0.25
CUST-005611,Male,0,Yes,No,62.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,83.13,5180.51,4,3,307,179.5,0,1,83.55661290322581,19.848611999999996,1,0.7741935483870968,0.21027397260273972,1,0,0.13888888888888884,3,0,1,1,1,0,48-72mo,0.6
CUST-005612,Male,0,No,No,30.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,80.62,2441.28,8,5,143,99.9,12,0,81.376,17.338612000000005,1,3.2,0.06529680365296803,0,1,0.0,5,0,1,1,0,0,24-48mo,0.25
CUST-005613,Female,1,Yes,No,66.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.26,4687.52,8,4,46,195.8,0,0,71.02303030303031,7.978612000000005,0,1.4545454545454546,0.0252054794520548,1,0,0.08333333333333337,3,0,0,1,0,1,48-72mo,0.4
CUST-005614,Male,0,Yes,No,7.0,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),102.74,728.17,1,6,213,253.5,2,1,104.02428571428571,39.458611999999995,1,1.7142857142857142,0.08336594911937378,0,1,0.0,3,0,1,1,0,1,0-12mo,0.35
CUST-005615,Female,0,No,No,54.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,86.34,4659.43,1,3,186,156.6,15,0,86.28574074074075,23.058612000000004,1,0.2222222222222222,0.1273972602739726,0,1,0.0,2,0,1,1,1,0,48-72mo,0.3
CUST-005616,Female,0,No,No,27.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.04,1698.33,4,3,229,236.7,0,0,62.901111111111106,-0.2413880000000006,0,1.7777777777777777,0.15684931506849314,1,0,0.625,3,0,0,1,0,1,24-48mo,0.3
CUST-005617,Female,0,Yes,No,41.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.59,1230.0,4,4,322,152.1,3,0,30.0,-33.691388,0,1.1707317073170733,0.17643835616438358,0,1,0.0,0,1,0,0,0,1,24-48mo,0.1
CUST-005618,Male,0,Yes,No,69.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.02,6011.75,10,3,74,104.6,0,1,87.1268115942029,23.738611999999996,1,1.7391304347826086,0.050684931506849315,1,0,0.04166666666666663,2,0,1,1,1,0,48-72mo,0.7
CUST-005619,Female,1,No,No,18.0,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.93,1546.72,13,2,96,271.9,0,1,85.92888888888889,22.648612000000007,1,8.666666666666666,0.08767123287671232,1,0,0.75,4,0,1,1,1,0,12-24mo,0.7
CUST-005620,Male,0,No,Yes,41.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,107.91,4471.85,1,2,290,120.1,0,1,109.06951219512196,44.628612,1,0.29268292682926833,0.2648401826484018,1,0,0.4305555555555556,3,0,1,1,1,0,24-48mo,0.6
CUST-005621,Male,0,No,Yes,28.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.73,2595.67,5,5,16,296.6,0,0,92.7025,29.448612000000004,1,2.142857142857143,0.0073059360730593605,1,0,0.6111111111111112,3,0,1,1,0,1,24-48mo,0.44999999999999996
CUST-005622,Male,0,No,No,33.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,102.58,3382.39,2,5,159,132.2,16,1,102.49666666666667,39.298612,1,0.7272727272727273,0.07260273972602739,0,1,0.0,1,0,1,1,1,0,24-48mo,0.3
CUST-005623,Male,1,No,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.06,94.95,10,4,258,60.3,17,1,15.825000000000001,-41.221388000000005,0,20.0,0.14136986301369864,0,1,0.0,0,1,0,0,1,0,0-12mo,0.5499999999999999
CUST-005624,Female,0,No,Yes,15.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,50.12,798.03,4,3,2,188.3,6,0,53.202,-13.161388000000002,0,3.2,0.0013698630136986301,0,1,0.0,3,0,0,1,1,0,12-24mo,0.15
CUST-005625,Male,0,No,No,33.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),39.98,1295.34,1,4,269,52.6,0,0,39.25272727272727,-23.301388000000003,0,0.36363636363636365,0.1473972602739726,1,0,0.5416666666666667,3,0,0,1,0,1,24-48mo,0.3
CUST-005626,Female,0,Yes,Yes,24.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.09,964.48,1,3,255,84.2,1,0,40.18666666666667,-24.191387999999996,0,0.5,0.17465753424657535,0,1,0.0,2,0,0,1,0,1,12-24mo,0.0
CUST-005627,Male,0,No,No,36.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.94,1057.78,4,6,192,59.6,5,0,29.382777777777775,-33.341387999999995,0,1.3333333333333333,0.07514677103718198,0,1,0.0,0,1,0,0,1,0,24-48mo,0.25
CUST-005628,Male,0,Yes,No,31.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),101.93,3158.28,12,2,318,213.9,0,0,101.88000000000001,38.64861200000001,1,4.64516129032258,0.29041095890410956,1,0,0.5694444444444444,4,0,1,1,0,1,24-48mo,0.5499999999999999
CUST-005629,Male,1,No,Yes,52.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,42.1,2202.25,11,1,121,233.7,8,1,42.35096153846154,-21.181388,0,2.5384615384615388,0.16575342465753426,0,1,0.0,4,0,0,1,1,0,48-72mo,0.25
CUST-005630,Male,0,No,No,58.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,37.37,2215.38,2,3,39,44.5,24,0,38.19620689655173,-25.911388000000002,0,0.4137931034482759,0.02671232876712329,0,1,0.0,1,0,0,1,1,0,48-72mo,0.15
CUST-005631,Male,0,No,Yes,50.0,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,98.75,4920.41,4,3,183,228.0,8,0,98.4082,35.468612,1,0.96,0.12534246575342467,0,1,0.0,5,0,1,1,0,0,48-72mo,0.15
CUST-005632,Female,0,No,No,3.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.68,116.18,1,3,82,71.3,17,0,38.72666666666667,-34.601388,0,4.0,0.056164383561643834,0,1,0.0,0,1,0,0,0,1,0-12mo,0.30000000000000004
CUST-005633,Female,1,Yes,No,52.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),103.7,5378.8,2,6,284,34.8,0,0,103.43846153846154,40.418612,1,0.46153846153846156,0.1111545988258317,1,0,0.2777777777777778,3,0,1,1,0,1,48-72mo,0.44999999999999996
CUST-005634,Male,0,No,No,64.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),31.83,2044.15,8,5,31,136.7,14,1,31.93984375,-31.451388,0,1.5,0.01415525114155251,0,1,0.0,3,0,0,1,0,1,48-72mo,0.1
CUST-005635,Female,0,Yes,No,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.25,998.17,4,3,287,35.9,10,0,20.79520833333333,-42.031388,0,1.0,0.19657534246575342,0,1,0.0,0,1,0,0,0,0,24-48mo,0.1
CUST-005636,Female,0,Yes,No,56.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.97,1178.22,10,6,256,272.3,6,0,21.03964285714286,-42.311388,0,2.142857142857143,0.10019569471624265,0,1,0.0,0,1,0,0,0,0,48-72mo,0.2
CUST-005637,Male,1,No,No,35.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.17,3027.83,5,6,163,289.3,0,1,86.50942857142857,22.888612000000002,1,1.7142857142857144,0.06379647749510763,1,0,0.5138888888888888,5,0,1,1,0,1,24-48mo,0.44999999999999996
CUST-005638,Male,1,Yes,No,11.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.01,1073.61,11,1,151,64.7,0,1,97.60090909090908,32.728612000000005,1,12.0,0.20684931506849316,1,0,0.8472222222222222,2,0,1,1,0,1,0-12mo,0.75
CUST-005639,Male,0,No,Yes,42.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,109.65,4621.75,9,4,111,211.4,0,1,110.04166666666667,46.368612000000006,1,2.5714285714285716,0.06082191780821919,1,0,0.41666666666666663,1,0,1,1,0,0,24-48mo,0.5499999999999999
CUST-005640,Female,0,Yes,No,44.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),78.72,3462.55,4,1,222,77.1,0,0,78.69431818181819,15.438612,1,1.090909090909091,0.3041095890410959,1,0,0.38888888888888884,2,0,1,1,0,1,24-48mo,0.44999999999999996
CUST-005641,Female,0,No,No,6.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.01,135.76,13,2,67,64.0,8,0,22.626666666666665,-39.271388,0,26.0,0.06118721461187214,0,1,0.0,0,1,0,0,0,1,0-12mo,0.4
CUST-005642,Male,0,No,No,72.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),109.23,7886.21,1,1,131,234.4,13,0,109.53069444444445,45.948612000000004,1,0.16666666666666666,0.17945205479452056,0,1,0.0,2,0,1,1,0,1,48-72mo,0.15
CUST-005643,Female,0,No,Yes,27.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,71.99,1973.96,0,5,189,293.6,9,1,73.10962962962964,8.708611999999995,0,0.0,0.08630136986301369,0,1,0.0,4,0,1,1,0,0,24-48mo,0.15
CUST-005644,Female,1,Yes,No,71.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,63.92,4514.72,14,4,175,108.6,0,1,63.58760563380282,0.638612000000002,0,2.3661971830985915,0.0958904109589041,1,0,0.01388888888888884,3,0,0,1,1,0,48-72mo,0.5499999999999999
CUST-005645,Female,0,No,No,30.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.53,3223.5,3,2,161,237.9,3,1,107.45,44.248612,1,1.2,0.14703196347031963,0,1,0.0,3,0,1,1,1,0,24-48mo,0.3
CUST-005646,Male,0,Yes,No,53.0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),46.45,2450.51,3,2,17,77.5,0,0,46.23603773584906,-16.831387999999997,0,0.6792452830188679,0.015525114155251141,1,0,0.26388888888888884,3,0,0,1,0,1,48-72mo,0.3
CUST-005647,Female,0,Yes,No,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.75,6569.0,5,6,83,58.8,0,0,93.84285714285714,30.468612,1,0.8571428571428572,0.0324853228962818,1,0,0.02777777777777779,5,0,1,1,1,0,48-72mo,0.6
CUST-005648,Female,0,No,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.45,1723.78,5,3,158,291.9,0,0,24.278591549295776,-38.831388000000004,0,0.8450704225352113,0.10821917808219178,1,0,0.01388888888888884,0,1,0,0,0,1,48-72mo,0.4
CUST-005649,Female,0,Yes,No,17.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),50.25,858.29,5,6,219,74.8,16,0,50.487647058823526,-13.031388,0,3.5294117647058822,0.0857142857142857,0,1,0.0,3,0,0,1,0,1,12-24mo,0.0
CUST-005650,Female,0,No,No,35.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,103.26,3633.96,2,1,24,155.9,7,1,103.82742857142857,39.978612000000005,1,0.6857142857142857,0.03287671232876712,0,1,0.0,3,0,1,1,1,0,24-48mo,0.3
CUST-005651,Female,0,Yes,No,48.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),104.38,4976.05,3,3,307,197.9,21,0,103.66770833333334,41.098611999999996,1,0.75,0.21027397260273972,0,1,0.0,2,0,1,1,0,1,24-48mo,0.15
CUST-005652,Female,0,No,No,46.0,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,56.02,2565.27,1,3,121,275.4,0,0,55.76673913043478,-7.261387999999997,0,0.2608695652173913,0.08287671232876713,1,0,0.36111111111111116,3,0,0,1,1,0,24-48mo,0.44999999999999996
CUST-005653,Male,0,Yes,Yes,6.0,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,104.65,628.67,11,4,285,296.9,0,1,104.77833333333332,41.368612000000006,1,22.0,0.15616438356164386,1,0,0.9166666666666666,2,0,1,1,0,0,0-12mo,0.75
CUST-005654,Male,0,Yes,Yes,36.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.2,854.51,11,3,305,19.5,8,0,23.73638888888889,-39.081388000000004,0,3.6666666666666665,0.2089041095890411,0,1,0.0,0,1,0,0,1,0,24-48mo,0.35
CUST-005655,Male,0,Yes,No,4.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,34.56,147.42,8,1,199,105.6,10,1,36.855,-28.721387999999997,0,24.0,0.2726027397260274,0,1,0.0,2,0,0,1,1,0,0-12mo,0.44999999999999996
CUST-005656,Male,0,Yes,No,62.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),112.65,6962.72,10,5,218,250.7,8,0,112.30193548387098,49.368612000000006,1,1.9354838709677418,0.09954337899543378,0,1,0.0,3,0,1,1,0,1,48-72mo,0.25
CUST-005657,Female,0,Yes,Yes,19.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,113.8,2169.93,1,5,126,103.0,0,0,114.20684210526315,50.518612,1,0.6315789473684211,0.057534246575342465,1,0,0.7361111111111112,5,0,1,1,1,0,12-24mo,0.6
CUST-005658,Female,0,No,No,23.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.73,2177.89,13,1,107,77.7,0,0,94.69086956521738,31.448612000000004,1,6.782608695652174,0.14657534246575343,1,0,0.6805555555555556,4,0,1,1,0,1,12-24mo,0.5499999999999999
CUST-005659,Female,0,Yes,No,58.0,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,26.14,1500.13,9,6,128,85.0,19,0,25.864310344827587,-37.141388,0,1.8620689655172415,0.050097847358121325,0,1,0.0,3,0,0,1,1,0,48-72mo,0.25
CUST-005660,Female,0,Yes,No,11.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,37.08,381.41,5,2,188,100.0,0,0,34.67363636363637,-26.201388,0,5.454545454545455,0.17168949771689496,1,0,0.8472222222222222,3,0,0,1,1,0,0-12mo,0.65
CUST-005661,Male,0,No,Yes,59.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.41,2804.53,3,5,155,235.3,0,0,47.53440677966102,-15.871388000000003,0,0.6101694915254237,0.07077625570776255,1,0,0.18055555555555558,0,1,0,1,0,1,48-72mo,0.4
CUST-005662,Male,0,No,No,38.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,90.09,3462.16,7,4,193,90.1,7,0,91.10947368421053,26.808612000000004,1,2.210526315789474,0.10575342465753426,0,1,0.0,2,0,1,1,1,0,24-48mo,0.4
CUST-005663,Female,1,Yes,No,23.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,45.92,1071.32,5,2,268,262.2,12,0,46.579130434782606,-17.361387999999998,0,2.608695652173913,0.24474885844748856,0,1,0.0,5,0,0,1,1,0,12-24mo,0.15
CUST-005664,Male,0,Yes,No,27.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,84.96,2308.26,5,4,259,47.6,11,0,85.49111111111112,21.678611999999994,1,2.2222222222222223,0.14191780821917807,0,1,0.0,2,0,1,1,1,0,24-48mo,0.3
